attempt,accepted_index,status,reason,raw_path,measured_separation_ns,sample_interval_ns,threshold_adc,captured_utc
91,91,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_091.csv,0.04827697183395685,2.0,5000,2026-07-29T23:48:52.905434+00:00
92,92,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_092.csv,0.049668540661741645,2.0,5000,2026-07-29T23:48:53.110604+00:00
93,93,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_093.csv,0.11838935806486006,2.0,5000,2026-07-29T23:48:53.307318+00:00
94,94,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_094.csv,0.06249518103891205,2.0,5000,2026-07-29T23:48:53.523635+00:00
95,95,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_095.csv,0.043155616265494245,2.0,5000,2026-07-29T23:48:53.719329+00:00
96,96,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_096.csv,0.04570896152813475,2.0,5000,2026-07-29T23:48:53.912602+00:00
97,97,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_097.csv,0.10253416731279685,2.0,5000,2026-07-29T23:48:54.127763+00:00
98,98,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_098.csv,0.10999775212189888,2.0,5000,2026-07-29T23:48:54.336366+00:00
99,99,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_099.csv,0.06249518103891205,2.0,5000,2026-07-29T23:48:54.537431+00:00
100,100,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_100.csv,0.08353554840232391,2.0,5000,2026-07-29T23:48:54.746345+00:00
