artifact_id,campaign_id,phase_id,acquisition_id,relative_path,artifact_role,media_type,byte_size,created_utc,modified_utc,producer,source_artifact_ids,immutable,notes
HF01-ART-0111,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_fast_r2_001_offset_3_pico.csv,raw_primary,text/csv,77226,2026-08-26T21:28:06.431048Z,2026-08-26T21:28:06.433645Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0112,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_fast_r2_001_pre_safe_idle.json,raw_primary,application/json,10860,2026-08-26T21:28:00.346924Z,2026-08-26T21:28:00.347922Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0113,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_fast_r2_001_status.json,raw_primary,application/json,22596,2026-08-26T21:27:54.377598Z,2026-08-26T21:28:22.186032Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0114,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_fast_r2_001_step_fall_1_pico.csv,raw_primary,text/csv,75320,2026-08-26T21:28:05.396453Z,2026-08-26T21:28:05.399503Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0115,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_fast_r2_001_step_fall_2_pico.csv,raw_primary,text/csv,75172,2026-08-26T21:28:05.696748Z,2026-08-26T21:28:05.699935Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0116,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_fast_r2_001_step_fall_3_pico.csv,raw_primary,text/csv,74780,2026-08-26T21:28:05.993856Z,2026-08-26T21:28:05.995859Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0117,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_fast_r2_001_step_rise_1_pico.csv,raw_primary,text/csv,77534,2026-08-26T21:28:05.195543Z,2026-08-26T21:28:05.197543Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0118,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_fast_r2_001_step_rise_2_pico.csv,raw_primary,text/csv,77455,2026-08-26T21:28:05.510072Z,2026-08-26T21:28:05.512574Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0119,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_fast_r2_001_step_rise_3_pico.csv,raw_primary,text/csv,77259,2026-08-26T21:28:05.790531Z,2026-08-26T21:28:05.793758Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0120,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_fast_r2_001_zero_baseline_pico.csv,raw_primary,text/csv,74645,2026-08-26T21:28:05.074741Z,2026-08-26T21:28:05.078158Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0316,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_fast_v2_001_final_safe_idle.json,raw_primary,application/json,10859,2026-08-26T22:11:01.916742Z,2026-08-26T22:11:01.917259Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0317,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_fast_v2_001_hf2_raw.csv,raw_primary,text/csv,401072269,2026-08-26T22:10:41.440941Z,2026-08-26T22:10:52.999598Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0318,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_fast_v2_001_hf2_summary.csv,raw_primary,text/csv,676,2026-08-26T22:10:53.928390Z,2026-08-26T22:10:53.929389Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0319,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_fast_v2_001_offset_1_pico.csv,raw_primary,text/csv,78128,2026-08-26T22:10:35.008372Z,2026-08-26T22:10:35.010876Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0320,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_fast_v2_001_offset_2_pico.csv,raw_primary,text/csv,78179,2026-08-26T22:10:35.169287Z,2026-08-26T22:10:35.172794Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0321,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_fast_v2_001_offset_3_pico.csv,raw_primary,text/csv,78120,2026-08-26T22:10:35.340757Z,2026-08-26T22:10:35.343365Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0322,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_fast_v2_001_pre_safe_idle.json,raw_primary,application/json,10860,2026-08-26T22:10:26.341792Z,2026-08-26T22:10:26.343403Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0323,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_fast_v2_001_status.json,raw_primary,application/json,23737,2026-08-26T22:10:20.351086Z,2026-08-26T22:11:01.918815Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0324,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_fast_v2_001_step_fall_1_pico.csv,raw_primary,text/csv,75669,2026-08-26T22:10:34.343305Z,2026-08-26T22:10:34.346453Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0325,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_fast_v2_001_step_fall_2_pico.csv,raw_primary,text/csv,75936,2026-08-26T22:10:34.628980Z,2026-08-26T22:10:34.632022Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0326,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_fast_v2_001_step_fall_3_pico.csv,raw_primary,text/csv,75965,2026-08-26T22:10:34.913185Z,2026-08-26T22:10:34.915192Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0327,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_fast_v2_001_step_rise_1_pico.csv,raw_primary,text/csv,78436,2026-08-26T22:10:34.151603Z,2026-08-26T22:10:34.154826Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0328,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_fast_v2_001_step_rise_2_pico.csv,raw_primary,text/csv,78122,2026-08-26T22:10:34.442456Z,2026-08-26T22:10:34.445185Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0329,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_fast_v2_001_step_rise_3_pico.csv,raw_primary,text/csv,78204,2026-08-26T22:10:34.726818Z,2026-08-26T22:10:34.729398Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0330,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_fast_v2_001_zero_baseline_pico.csv,raw_primary,text/csv,76255,2026-08-26T22:10:34.018404Z,2026-08-26T22:10:34.021003Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0331,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_fast_v3_001_final_safe_idle.json,raw_primary,application/json,10859,2026-08-26T22:19:37.485915Z,2026-08-26T22:19:37.486916Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0332,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_fast_v3_001_hf2_raw.csv,raw_primary,text/csv,400539248,2026-08-26T22:19:16.839440Z,2026-08-26T22:19:28.618155Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0333,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_fast_v3_001_hf2_summary.csv,raw_primary,text/csv,671,2026-08-26T22:19:29.550506Z,2026-08-26T22:19:29.551509Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0334,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_fast_v3_001_offset_1_pico.csv,raw_primary,text/csv,78205,2026-08-26T22:19:10.443477Z,2026-08-26T22:19:10.445855Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0335,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_fast_v3_001_offset_2_pico.csv,raw_primary,text/csv,78240,2026-08-26T22:19:10.595060Z,2026-08-26T22:19:10.597060Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0336,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_fast_v3_001_offset_3_pico.csv,raw_primary,text/csv,78126,2026-08-26T22:19:10.759359Z,2026-08-26T22:19:10.761866Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0337,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_fast_v3_001_pre_safe_idle.json,raw_primary,application/json,10859,2026-08-26T22:19:01.849010Z,2026-08-26T22:19:01.850536Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0338,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_fast_v3_001_status.json,raw_primary,application/json,23757,2026-08-26T22:18:55.862759Z,2026-08-26T22:19:37.489496Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0339,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_fast_v3_001_step_fall_1_pico.csv,raw_primary,text/csv,75978,2026-08-26T22:19:09.770693Z,2026-08-26T22:19:09.773941Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0340,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_fast_v3_001_step_fall_2_pico.csv,raw_primary,text/csv,75773,2026-08-26T22:19:10.066247Z,2026-08-26T22:19:10.069249Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0341,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_fast_v3_001_step_fall_3_pico.csv,raw_primary,text/csv,75749,2026-08-26T22:19:10.351528Z,2026-08-26T22:19:10.354527Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0342,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_fast_v3_001_step_rise_1_pico.csv,raw_primary,text/csv,78297,2026-08-26T22:19:09.584025Z,2026-08-26T22:19:09.587359Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0343,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_fast_v3_001_step_rise_2_pico.csv,raw_primary,text/csv,78307,2026-08-26T22:19:09.867934Z,2026-08-26T22:19:09.870601Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0344,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_fast_v3_001_step_rise_3_pico.csv,raw_primary,text/csv,78299,2026-08-26T22:19:10.158286Z,2026-08-26T22:19:10.160948Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0345,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_fast_v3_001_zero_baseline_pico.csv,raw_primary,text/csv,75573,2026-08-26T22:19:09.455728Z,2026-08-26T22:19:09.458727Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0121,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_intermediate_001_final_safe_idle.json,raw_primary,application/json,10859,2026-08-26T21:19:23.126288Z,2026-08-26T21:19:23.128794Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0122,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_intermediate_001_hf2_raw.csv,raw_primary,text/csv,1247613,2026-08-26T21:19:14.686818Z,2026-08-26T21:19:14.758636Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0123,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_intermediate_001_hf2_summary.csv,raw_primary,text/csv,366,2026-08-26T21:19:14.765592Z,2026-08-26T21:19:14.766595Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0124,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_intermediate_001_offset_1_pico.csv,raw_primary,text/csv,78214,2026-08-26T21:19:11.771589Z,2026-08-26T21:19:11.773913Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0125,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_intermediate_001_offset_2_pico.csv,raw_primary,text/csv,78285,2026-08-26T21:19:12.333525Z,2026-08-26T21:19:12.335732Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0126,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_intermediate_001_offset_3_pico.csv,raw_primary,text/csv,78210,2026-08-26T21:19:12.513992Z,2026-08-26T21:19:12.518999Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0127,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_intermediate_001_offset_4_pico.csv,raw_primary,text/csv,78211,2026-08-26T21:19:12.688108Z,2026-08-26T21:19:12.690108Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0128,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_intermediate_001_pre_safe_idle.json,raw_primary,application/json,10859,2026-08-26T21:19:04.745279Z,2026-08-26T21:19:04.747277Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0129,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_intermediate_001_status.json,raw_primary,application/json,24711,2026-08-26T21:18:58.748986Z,2026-08-26T21:19:23.135016Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0130,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_intermediate_001_step_fall_1_pico.csv,raw_primary,text/csv,76141,2026-08-26T21:19:10.667963Z,2026-08-26T21:19:10.673471Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0131,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_intermediate_001_step_fall_2_pico.csv,raw_primary,text/csv,75988,2026-08-26T21:19:11.134719Z,2026-08-26T21:19:11.137721Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0132,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_intermediate_001_step_fall_3_pico.csv,raw_primary,text/csv,76068,2026-08-26T21:19:11.584002Z,2026-08-26T21:19:11.587003Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0133,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_intermediate_001_step_rise_1_pico.csv,raw_primary,text/csv,78410,2026-08-26T21:19:10.389304Z,2026-08-26T21:19:10.392401Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0134,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_intermediate_001_step_rise_2_pico.csv,raw_primary,text/csv,78377,2026-08-26T21:19:10.860410Z,2026-08-26T21:19:10.863618Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0135,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_intermediate_001_step_rise_3_pico.csv,raw_primary,text/csv,78206,2026-08-26T21:19:11.304799Z,2026-08-26T21:19:11.307866Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0136,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_intermediate_001_zero_baseline_pico.csv,raw_primary,text/csv,76018,2026-08-26T21:19:10.099994Z,2026-08-26T21:19:10.102499Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0137,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_intermediate_r1_001_final_safe_idle.json,raw_primary,application/json,10859,2026-08-26T21:23:35.560456Z,2026-08-26T21:23:35.561450Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0138,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_intermediate_r1_001_hf2_raw.csv,raw_primary,text/csv,1264650,2026-08-26T21:23:28.016435Z,2026-08-26T21:23:28.049703Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0139,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_intermediate_r1_001_hf2_summary.csv,raw_primary,text/csv,365,2026-08-26T21:23:28.053218Z,2026-08-26T21:23:28.053218Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0140,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_intermediate_r1_001_offset_1_pico.csv,raw_primary,text/csv,77251,2026-08-26T21:23:25.197465Z,2026-08-26T21:23:25.200315Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0141,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_intermediate_r1_001_offset_2_pico.csv,raw_primary,text/csv,76902,2026-08-26T21:23:25.769038Z,2026-08-26T21:23:25.772157Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0142,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_intermediate_r1_001_offset_3_pico.csv,raw_primary,text/csv,76869,2026-08-26T21:23:25.959715Z,2026-08-26T21:23:25.962813Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0143,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_intermediate_r1_001_offset_4_pico.csv,raw_primary,text/csv,76972,2026-08-26T21:23:26.141096Z,2026-08-26T21:23:26.144196Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0144,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_intermediate_r1_001_pre_safe_idle.json,raw_primary,application/json,10860,2026-08-26T21:23:18.789649Z,2026-08-26T21:23:18.792126Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0145,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_intermediate_r1_001_status.json,raw_primary,application/json,24927,2026-08-26T21:23:12.815030Z,2026-08-26T21:23:35.563463Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0146,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_intermediate_r1_001_step_fall_1_pico.csv,raw_primary,text/csv,74620,2026-08-26T21:23:24.080132Z,2026-08-26T21:23:24.083167Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0147,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_intermediate_r1_001_step_fall_2_pico.csv,raw_primary,text/csv,74922,2026-08-26T21:23:24.545734Z,2026-08-26T21:23:24.547734Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0148,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_intermediate_r1_001_step_fall_3_pico.csv,raw_primary,text/csv,74734,2026-08-26T21:23:25.023201Z,2026-08-26T21:23:25.025204Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0149,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_intermediate_r1_001_step_rise_1_pico.csv,raw_primary,text/csv,77524,2026-08-26T21:23:23.807202Z,2026-08-26T21:23:23.810202Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0150,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_intermediate_r1_001_step_rise_2_pico.csv,raw_primary,text/csv,77314,2026-08-26T21:23:24.269045Z,2026-08-26T21:23:24.271046Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0151,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_intermediate_r1_001_step_rise_3_pico.csv,raw_primary,text/csv,77233,2026-08-26T21:23:24.731756Z,2026-08-26T21:23:24.734325Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0152,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_intermediate_r1_001_zero_baseline_pico.csv,raw_primary,text/csv,75556,2026-08-26T21:23:23.517141Z,2026-08-26T21:23:23.520141Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0346,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_intermediate_v3_001_final_safe_idle.json,raw_primary,application/json,10859,2026-08-26T22:20:30.200099Z,2026-08-26T22:20:30.201879Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0347,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_intermediate_v3_001_hf2_raw.csv,raw_primary,text/csv,4067355,2026-08-26T22:20:21.473617Z,2026-08-26T22:20:21.647652Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0348,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_intermediate_v3_001_hf2_summary.csv,raw_primary,text/csv,663,2026-08-26T22:20:21.655674Z,2026-08-26T22:20:21.656673Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0349,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_intermediate_v3_001_offset_1_pico.csv,raw_primary,text/csv,77717,2026-08-26T22:20:15.454728Z,2026-08-26T22:20:15.457727Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0350,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_intermediate_v3_001_offset_2_pico.csv,raw_primary,text/csv,77681,2026-08-26T22:20:16.016126Z,2026-08-26T22:20:16.018048Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0351,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_intermediate_v3_001_offset_3_pico.csv,raw_primary,text/csv,77607,2026-08-26T22:20:16.194325Z,2026-08-26T22:20:16.198829Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0352,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_intermediate_v3_001_offset_4_pico.csv,raw_primary,text/csv,77699,2026-08-26T22:20:16.377959Z,2026-08-26T22:20:16.380462Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0353,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_intermediate_v3_001_pre_safe_idle.json,raw_primary,application/json,10859,2026-08-26T22:20:06.167131Z,2026-08-26T22:20:06.168132Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0354,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_intermediate_v3_001_status.json,raw_primary,application/json,26085,2026-08-26T22:20:00.180873Z,2026-08-26T22:20:30.203897Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0355,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_intermediate_v3_001_step_fall_1_pico.csv,raw_primary,text/csv,75040,2026-08-26T22:20:14.332239Z,2026-08-26T22:20:14.334918Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0356,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_intermediate_v3_001_step_fall_2_pico.csv,raw_primary,text/csv,75287,2026-08-26T22:20:14.797994Z,2026-08-26T22:20:14.800503Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0357,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_anchor_intermediate_v3_001_step_fall_3_pico.csv,raw_primary,text/csv,75403,2026-08-26T22:20:15.280767Z,2026-08-26T22:20:15.282769Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
